TimeStamp,Discharge,Water Temp,Sp Cond,O2,Turbidity,fDOM,pH
05/26/2022 10:00,,10.721,211.3,8.62,0.122339744,6.170576923,8.03
05/26/2022 10:15,,10.952,211.2,8.68,0.084615385,6.112580128,8.05
05/26/2022 10:30,,11.2165,211,8.74,0.016891026,6.054583333,8.07
05/26/2022 10:45,,11.4715,210.9,8.79,-0.055833333,5.986586538,8.09
05/26/2022 11:00,,11.7255,210.5,8.84,0.041442308,5.948589744,8.12
05/26/2022 11:15,,11.971,210.3,8.89,-0.141282051,5.890592949,8.14
05/26/2022 11:30,,12.162,209.9,8.94,0.00599359,5.862596154,8.16
05/26/2022 11:45,,12.335,209.7,8.98,-0.106730769,5.834599359,8.18
05/26/2022 12:00,,12.5745,209.3,9.04,-0.109455128,5.786602564,8.2
05/26/2022 12:15,,12.816,209,9.08,-0.117179487,5.738605769,8.23
05/26/2022 12:30,,13.026,208.65,9.13,-0.054903846,5.730608974,8.25
05/26/2022 12:45,,13.218,208.2,9.15,-0.117628205,5.632612179,8.27
05/26/2022 13:00,,13.4135,207.85,9.16,-0.140352564,5.604615385,8.28
05/26/2022 13:15,,13.629,207.8,9.16,-0.143076923,5.56661859,8.3
05/26/2022 13:30,,13.853,207.25,9.15,-0.205801282,5.578621795,8.32
05/26/2022 13:45,,14.058,206.9,9.15,-0.058525641,5.540625,8.33
05/26/2022 14:00,,14.279,206.85,9.12,-0.10125,5.512628205,8.35
05/26/2022 14:15,,14.5285,206.45,9.09,-0.163974359,5.44463141,8.36
05/26/2022 14:30,,14.762,206.2,9.06,0.088301282,5.406634615,8.37
05/26/2022 14:45,,14.975,206,9.02,-0.204423077,5.408637821,8.38
05/26/2022 15:00,,15.157,205.8,8.96,-0.112147436,5.410641026,8.39
05/26/2022 15:15,,15.3175,205.5,8.92,-0.084871795,5.462644231,8.4
05/26/2022 15:30,,15.492,205.25,8.88,-0.167596154,5.454647436,8.41
05/26/2022 15:45,,15.617,205.2,8.82,-0.190320513,5.456650641,8.42
05/26/2022 16:00,,15.733,205.1,8.76,-0.188044872,5.458653846,8.43
05/26/2022 16:15,,15.823,204.9,8.7,-0.180769231,5.470657051,8.43
05/26/2022 16:30,,15.901,204.7,8.64,-0.22349359,5.482660256,8.43
05/26/2022 16:45,,15.985,204.6,8.59,-0.241217949,5.474663462,8.44
05/26/2022 17:00,,16.039,204.7,8.52,-0.183942308,5.496666667,8.44
05/26/2022 17:15,,16.045,204.55,8.42,-0.206666667,5.498669872,8.43
05/26/2022 17:30,,16.047,204.7,8.34,-0.184391026,5.540673077,8.42
05/26/2022 17:45,,16.046,204.7,8.25,-0.187115385,5.532676282,8.41
05/26/2022 18:00,,15.974,205.1,8.125,-0.209839744,5.554679487,8.39
05/26/2022 18:15,,15.911,205.2,8.03,-0.232564103,5.596682692,8.37
05/26/2022 18:30,,15.8555,205.3,7.95,-0.235288462,5.618685897,8.36
05/26/2022 18:45,,15.782,205.7,7.85,-0.188012821,5.630689103,8.34
05/26/2022 19:00,,15.711,206.2,7.74,-0.230737179,5.652692308,8.31
05/26/2022 19:15,,15.572,206.65,7.61,-0.238461538,5.694695513,8.28
05/26/2022 19:30,,15.456,207,7.49,-0.216185897,5.716698718,8.25
05/26/2022 19:45,,15.355,207.35,7.38,-0.243910256,5.748701923,8.215
05/26/2022 20:00,,15.28,207.7,7.26,-0.191634615,5.770705128,8.19
05/26/2022 20:15,,15.21,208.05,7.17,-0.249358974,5.802708333,8.15
05/26/2022 20:30,,15.155,208.5,7.1,-0.162083333,5.804711538,8.13
05/26/2022 20:45,,15.118,208.55,7.03,-0.184807692,5.826714744,8.1
05/26/2022 21:00,,15.099,209,6.965,-0.167532051,5.858717949,8.08
05/26/2022 21:15,,15.074,209.25,6.9,-0.15025641,5.880721154,8.06
05/26/2022 21:30,,15.031,209.2,6.86,-0.057980769,5.912724359,8.04
05/26/2022 21:45,,14.973,209.7,6.82,-0.055705128,5.934727564,8.03
05/26/2022 22:00,,14.897,210.3,6.79,-0.153429487,5.966730769,8.01
05/26/2022 22:15,,14.8175,210.35,6.765,-0.066153846,5.998733974,7.99
05/26/2022 22:30,,14.725,210.45,6.75,-0.013878205,6.090737179,7.975
05/26/2022 22:45,,14.637,210.45,6.73,0.043397436,6.212740385,7.96
05/26/2022 23:00,,14.543,210.5,6.73,0.035673077,6.25474359,7.95
05/26/2022 23:15,,14.449,210.7,6.725,-0.002051282,6.296746795,7.94
05/26/2022 23:30,,14.3505,211,6.73,0.095224359,6.28875,7.92
05/26/2022 23:45,,14.258,211.2,6.73,0.0525,6.290753205,7.91
05/27/2022 00:00,,14.158,211.15,6.75,0.044775641,6.27275641,7.91
05/27/2022 00:15,,14.058,211.4,6.76,0.092051282,6.264759615,7.9
05/27/2022 00:30,,13.963,211.65,6.77,0.049326923,6.256762821,7.89
05/27/2022 00:45,,13.8625,211.8,6.79,0.081602564,6.268766026,7.89
05/27/2022 01:00,,13.77,211.6,6.8,-0.041121795,6.290769231,7.88
05/27/2022 01:15,,13.672,212.25,6.82,0.006153846,6.302772436,7.875
05/27/2022 01:30,,13.572,212.25,6.83,-0.056570513,6.314775641,7.87
05/27/2022 01:45,,13.473,212.4,6.84,0.000705128,6.326778846,7.86
05/27/2022 02:00,,13.378,212.45,6.86,-0.022019231,6.348782051,7.86
05/27/2022 02:15,,13.284,212.5,6.88,-0.01474359,6.360785256,7.85
05/27/2022 02:30,,13.194,212.65,6.89,0.087532051,6.382788462,7.85
05/27/2022 02:45,,13.094,212.8,6.92,0.009807692,6.404791667,7.85
05/27/2022 03:00,,12.999,213,6.94,0.072083333,6.416794872,7.84
05/27/2022 03:15,,12.895,213.1,6.96,-0.055641026,6.438798077,7.84
05/27/2022 03:30,,12.7905,213.3,6.99,0.056634615,6.440801282,7.83
05/27/2022 03:45,,12.68,213.2,7.01,-0.036089744,6.462804487,7.84
05/27/2022 04:00,,12.5595,213.3,7.04,-0.018814103,6.474807692,7.84
05/27/2022 04:15,,12.44,213.6,7.06,0.003461538,6.471810897,7.83
05/27/2022 04:30,,12.3145,213.3,7.11,-0.069262821,6.508814103,7.83
05/27/2022 04:45,,12.19,213.55,7.13,0.178012821,6.525817308,7.83
05/27/2022 05:00,,12.07,213.6,7.16,0.230288462,6.542820513,7.83
05/27/2022 05:15,,11.949,213.4,7.21,0.012564103,6.564823718,7.84
05/27/2022 05:30,,11.827,213.4,7.25,0.069839744,6.586826923,7.84
05/27/2022 05:45,,11.707,213.2,7.3,0.117115385,6.623830128,7.85
05/27/2022 06:00,,11.585,213.4,7.35,0.134391026,6.640833333,7.85
05/27/2022 06:15,,11.46,213.2,7.4,0.116666667,6.657836538,7.85
05/27/2022 06:30,,11.337,213.3,7.46,0.108942308,6.654839744,7.86
05/27/2022 06:45,,11.224,213,7.52,0.061217949,6.686842949,7.86
05/27/2022 07:00,,11.119,213.2,7.59,0.02349359,6.688846154,7.87
05/27/2022 07:15,,11.0215,213.25,7.66,-0.009230769,6.700849359,7.87
05/27/2022 07:30,,10.936,213.3,7.72,0.058044872,6.692852564,7.88
05/27/2022 07:45,,10.89,213.2,7.8,0.110320513,6.664855769,7.89
05/27/2022 08:00,,10.882,213.3,7.89,0.117596154,6.646858974,7.9
05/27/2022 08:15,,10.898,213.5,7.99,0.209871795,6.608862179,7.92
05/27/2022 08:30,,10.9365,213.4,8.085,0.287147436,6.560865385,7.93
05/27/2022 08:45,,10.981,213.55,8.17,0.184423077,6.53286859,7.95
05/27/2022 09:00,,11.038,213.45,8.26,0.211698718,6.509871795,7.97
05/27/2022 09:15,,11.133,213.2,8.34,0.048974359,6.466875,7.99
05/27/2022 09:30,,11.249,213.1,8.42,-0.09375,6.428878205,8.01
05/27/2022 09:45,,11.39,212.95,8.49,-0.106474359,6.39088141,8.03
05/27/2022 10:00,,11.566,213.1,8.55,0.915801282,6.292884615,8.05
05/27/2022 10:15,,11.779,212.95,8.62,0.668076923,6.234887821,8.08
05/27/2022 10:30,,12.027,213,8.67,0.525352564,6.176891026,8.1
05/27/2022 10:45,,12.25,212.65,8.72,0.187628205,6.168894231,8.12
05/27/2022 11:00,,12.5485,212.35,8.78,0.174903846,6.060897436,8.15
05/27/2022 11:15,,12.828,212.3,8.83,-0.242820513,6.027900641,8.17
05/27/2022 11:30,,12.961,212.1,8.86,-0.275544872,6.014903846,8.19
05/27/2022 11:45,,13.21,211.5,8.9,-0.258269231,5.986907051,8.21
05/27/2022 12:00,,13.257,211.1,8.9,-0.26599359,5.938910256,8.23
05/27/2022 12:15,,13.505,211,8.93,-0.263717949,5.895913462,8.25
05/27/2022 12:30,,13.812,210.1,8.97,-0.291442308,5.832916667,8.26
05/27/2022 12:45,,13.9775,209.9,8.98,-0.209166667,5.804919872,8.28
05/27/2022 13:00,,14.201,209.7,9,-0.181891026,5.736923077,8.3
05/27/2022 13:15,,14.4365,208.95,9.01,-0.229615385,5.718926282,8.32
05/27/2022 13:30,,14.667,208.6,9.005,0.207660256,5.650929487,8.33
05/27/2022 13:45,,14.844,208.25,8.99,0.144935897,5.617932692,8.35
05/27/2022 14:00,,15.045,207.85,8.98,0.482211538,5.584935897,8.36
05/27/2022 14:15,,15.278,207.5,8.95,0.874487179,5.546939103,8.37
05/27/2022 14:30,,15.48,207.2,8.92,0.306762821,5.558942308,8.39
05/27/2022 14:45,,15.6995,206.7,8.885,1.199038462,5.520945513,8.4
05/27/2022 15:00,,15.924,206.3,8.84,0.531314103,5.472948718,8.4
05/27/2022 15:15,,16.112,206,8.78,-0.146410256,5.494951923,8.42
05/27/2022 15:30,,16.284,205.5,8.73,0.565865385,5.496955128,8.42
05/27/2022 15:45,,16.445,205.3,8.66,-0.031858974,5.498958333,8.43
05/27/2022 16:00,,16.577,205.3,8.59,0.005416667,5.510961538,8.43
05/27/2022 16:15,,16.669,205.1,8.53,0.082692308,5.492964744,8.43
05/27/2022 16:30,,16.781,204.5,8.47,0.069967949,5.504967949,8.43
05/27/2022 16:45,,16.872,204.7,8.4,-0.06275641,5.536971154,8.435
05/27/2022 17:00,,16.889,204.3,8.32,-0.205480769,5.528974359,8.43
05/27/2022 17:15,,16.9835,204.2,8.29,-0.223205128,5.560977564,8.43
05/27/2022 17:30,,17.028,204.2,8.21,-0.330929487,5.592980769,8.43
05/27/2022 17:45,,16.991,204.3,8.1,-0.368653846,5.644983974,8.41
05/27/2022 18:00,,17.007,204.1,8.04,-0.346378205,5.646987179,8.4
05/27/2022 18:15,,16.944,204.8,7.93,-0.359102564,5.688990385,8.39
05/27/2022 18:30,,16.88,204.8,7.86,-0.346826923,5.72099359,8.37
05/27/2022 18:45,,16.77,205,7.76,-0.404551282,5.752996795,8.35
05/27/2022 19:00,,16.627,205.5,7.64,-0.367275641,5.775,8.33
05/27/2022 19:15,,16.514,206.05,7.53,-0.275,5.817003205,8.3
05/27/2022 19:30,,16.373,206.5,7.42,-0.332724359,5.84900641,8.27
05/27/2022 19:45,,16.278,206.55,7.3,-0.320448718,5.881009615,8.24
05/27/2022 20:00,,16.215,207.1,7.18,-0.368173077,5.893012821,8.2
05/27/2022 20:15,,16.155,207.4,7.065,-0.355897436,5.945016026,8.17
05/27/2022 20:30,,16.095,208.1,6.97,-0.328621795,5.967019231,8.14
05/27/2022 20:45,,16.068,208.35,6.87,-0.356346154,5.974022436,8.11
05/27/2022 21:00,,16.0525,208.7,6.79,-0.279070513,5.991025641,8.09
05/27/2022 21:15,,16.007,209.5,6.72,-0.251794872,6.003028846,8.06
05/27/2022 21:30,,15.945,209.9,6.66,-0.224519231,6.005032051,8.04
05/27/2022 21:45,,15.877,210.1,6.6,-0.34724359,6.057035256,8.01
05/27/2022 22:00,,15.807,210.7,6.56,-0.264967949,6.069038462,7.99
05/27/2022 22:15,,15.731,210.85,6.53,-0.307692308,6.076041667,7.98
05/27/2022 22:30,,15.65,211.2,6.5,-0.210416667,6.093044872,7.96
05/27/2022 22:45,,15.57,211.8,6.48,-0.193141026,6.235048077,7.94
05/27/2022 23:00,,15.484,211.95,6.46,-0.165865385,6.547051282,7.93
05/27/2022 23:15,,15.408,211.9,6.45,-0.143589744,6.639054487,7.92
05/27/2022 23:30,,15.324,212,6.45,-0.216314103,6.541057692,7.91
05/27/2022 23:45,,15.239,212.15,6.45,-0.199038462,6.453060897,7.9
05/28/2022 00:00,,15.148,212.25,6.47,-0.291762821,6.385064103,7.89
05/28/2022 00:15,,15.051,212.3,6.49,-0.204487179,6.347067308,7.89
05/28/2022 00:30,,14.958,212.65,6.5,-0.217211538,6.329070513,7.88
05/28/2022 00:45,,14.858,213,6.51,-0.129935897,6.321073718,7.88
05/28/2022 01:00,,14.755,213.2,6.52,-0.167660256,6.333076923,7.87
05/28/2022 01:15,,14.652,213.6,6.53,-0.205384615,6.295080128,7.86
05/28/2022 01:30,,14.554,214,6.55,-0.218108974,6.307083333,7.86
05/28/2022 01:45,,14.451,214.1,6.57,-0.210833333,6.359086538,7.85
05/28/2022 02:00,,14.3415,214.05,6.58,-0.188557692,6.361089744,7.85
05/28/2022 02:15,,14.236,214.6,6.6,-0.221282051,6.393092949,7.84
05/28/2022 02:30,,14.131,214.65,6.61,-0.08900641,6.415096154,7.84
05/28/2022 02:45,,14.028,214.95,6.64,-0.141730769,6.417099359,7.84
05/28/2022 03:00,,13.926,214.9,6.66,-0.219455128,6.429102564,7.83
05/28/2022 03:15,,13.819,215.35,6.67,-0.162179487,6.441105769,7.83
05/28/2022 03:30,,13.713,215.4,6.69,-0.104903846,6.453108974,7.83
05/28/2022 03:45,,13.606,215.9,6.71,-0.112628205,6.465112179,7.83
05/28/2022 04:00,,13.499,215.8,6.73,-0.185352564,6.487115385,7.82
05/28/2022 04:15,,13.386,216.1,6.76,-0.108076923,6.50411859,7.82
05/28/2022 04:30,,13.2695,216.1,6.78,-0.210801282,6.501121795,7.82
05/28/2022 04:45,,13.147,216.2,6.81,-0.158525641,6.523125,7.82
05/28/2022 05:00,,13.021,216.7,6.84,-0.08625,6.535128205,7.81
05/28/2022 05:15,,12.8945,216.6,6.87,-0.088974359,6.53713141,7.81
05/28/2022 05:30,,12.772,216.6,6.9,-0.161698718,6.559134615,7.81
05/28/2022 05:45,,12.648,216.85,6.94,-0.149423077,6.561137821,7.81
05/28/2022 06:00,,12.528,216.95,6.97,-0.127147436,6.543141026,7.82
05/28/2022 06:15,,12.42,217.2,7.01,0.040128205,6.545144231,7.82
05/28/2022 06:30,,12.317,217,7.06,-0.037596154,6.592147436,7.82
05/28/2022 06:45,,12.223,217.4,7.12,-0.300320513,6.589150641,7.83
05/28/2022 07:00,,12.142,217.15,7.19,-0.358044872,6.591153846,7.83
05/28/2022 07:15,,12.0635,217.4,7.24,-0.300769231,6.573157051,7.84
05/28/2022 07:30,,11.988,217.5,7.29,-0.27349359,6.595160256,7.85
05/28/2022 07:45,,11.972,217.6,7.38,-0.316217949,6.577163462,7.86
05/28/2022 08:00,,11.967,217.7,7.46,-0.138942308,6.559166667,7.87
05/28/2022 08:15,,11.961,217.6,7.53,-0.281666667,6.551169872,7.88
05/28/2022 08:30,,11.984,217.6,7.62,-0.309391026,6.523173077,7.9
05/28/2022 08:45,,12.077,217.6,7.71,-0.417115385,6.485176282,7.92
05/28/2022 09:00,,12.147,217.75,7.8,-0.269839744,6.457179487,7.94
05/28/2022 09:15,,12.232,217.7,7.88,-0.232564103,6.409182692,7.95
05/28/2022 09:30,,12.331,217.35,7.98,-0.120288462,6.381185897,7.98
05/28/2022 09:45,,12.452,217.5,8.06,0.081987179,6.333189103,8
05/28/2022 10:00,,12.591,217.15,8.15,0.079262821,6.285192308,8.02
05/28/2022 10:15,,12.7625,217.15,8.23,-0.233461538,6.247195513,8.05
05/28/2022 10:30,,12.988,217.2,8.29,-0.246185897,6.199198718,8.07
05/28/2022 10:45,,13.221,217,8.375,-0.293910256,6.121201923,8.1
05/28/2022 11:00,,13.456,216.95,8.45,-0.266634615,6.053205128,8.12
05/28/2022 11:15,,13.6725,216.7,8.51,0.005641026,5.995208333,8.15
05/28/2022 11:30,,13.9065,216.2,8.57,-0.367083333,5.937211538,8.17
05/28/2022 11:45,,14.164,216,8.62,-0.219807692,5.869214744,8.2
05/28/2022 12:00,,14.324,215.9,8.66,0.012467949,5.821217949,8.22
05/28/2022 12:15,,14.5265,215.5,8.72,-0.30025641,5.783221154,8.24
05/28/2022 12:30,,14.8265,215.1,8.74,-0.417980769,5.755224359,8.26
05/28/2022 12:45,,14.984,214.9,8.77,-0.210705128,5.687227564,8.28
05/28/2022 13:00,,15.0765,214.4,8.82,-0.083429487,5.629230769,8.3
05/28/2022 13:15,,15.25,214.1,8.85,0.858846154,5.601233974,8.32
05/28/2022 13:30,,15.404,213.8,8.87,-0.288878205,5.573237179,8.35
05/28/2022 13:45,,15.466,213.4,8.87,-0.311602564,5.595240385,8.36
05/28/2022 14:00,,15.513,212.95,8.88,-0.204326923,5.56724359,8.38
05/28/2022 14:15,,15.62,212.6,8.87,0.532948718,5.519246795,8.39
05/28/2022 14:30,,15.768,211.85,8.84,3.885224359,5.54125,8.41
05/28/2022 14:45,,15.877,211.25,8.795,6.3775,5.528253205,8.42
05/28/2022 15:00,,16.122,210.6,8.76,5.734775641,5.50525641,8.43
05/28/2022 15:15,,16.146,210.4,8.7,3.427051282,5.577259615,8.435
05/28/2022 15:30,,16.1665,210.15,8.66,2.924326923,5.559262821,8.44
05/28/2022 15:45,,16.202,210.35,8.62,2.971602564,5.591266026,8.445
05/28/2022 16:00,,16.209,210.2,8.56,-0.181121795,5.563269231,8.45
05/28/2022 16:15,,16.2445,210.2,8.52,1.506153846,5.575272436,8.45
05/28/2022 16:30,,16.244,210.2,8.46,0.888429487,5.597275641,8.45
05/28/2022 16:45,,16.253,210,8.41,-0.444294872,5.599278846,8.45
05/28/2022 17:00,,16.302,210.1,8.38,0.087980769,5.581282051,8.45
05/28/2022 17:15,,16.296,210.2,8.31,0.45025641,5.593285256,8.45
05/28/2022 17:30,,16.294,210,8.26,-0.157467949,5.595288462,8.445
05/28/2022 17:45,,16.308,210.05,8.2,-0.250192308,5.597291667,8.44
05/28/2022 18:00,,16.279,210.3,8.13,-0.317916667,5.639294872,8.44
05/28/2022 18:15,,16.259,210.6,8.05,-0.230641026,5.611298077,8.43
05/28/2022 18:30,,16.258,210.75,7.98,-0.243365385,5.633301282,8.42
05/28/2022 18:45,,16.227,210.95,7.89,-0.446089744,5.665304487,8.41
05/28/2022 19:00,,16.165,211.25,7.78,-0.408814103,5.687307692,8.39
05/28/2022 19:15,,16.041,211.45,7.64,-0.466538462,5.729310897,8.36
05/28/2022 19:30,,15.955,211.95,7.49,-0.409262821,5.741314103,8.32
05/28/2022 19:45,,15.854,212.6,7.34,-0.481987179,5.783317308,8.28
05/28/2022 20:00,,15.714,213.2,7.2,-0.224711538,5.805320513,8.24
05/28/2022 20:15,,15.583,214.05,7.07,-0.272435897,5.817323718,8.2
05/28/2022 20:30,,15.455,214.3,6.96,-0.130160256,5.829326923,8.16
05/28/2022 20:45,,15.348,214.6,6.87,-0.207884615,5.861330128,8.13
05/28/2022 21:00,,15.273,214.75,6.8,-0.160608974,5.868333333,8.1
05/28/2022 21:15,,15.196,215.05,6.74,-0.348333333,5.885336538,8.08
05/28/2022 21:30,,15.123,215.45,6.69,-0.156057692,5.907339744,8.05
05/28/2022 21:45,,15.0385,215.1,6.65,-0.258782051,5.929342949,8.03
05/28/2022 22:00,,14.9515,215.85,6.62,-0.26150641,5.951346154,8.02
05/28/2022 22:15,,14.883,216.05,6.59,-0.004230769,5.953349359,8
05/28/2022 22:30,,14.807,215.75,6.57,0.183044872,5.965352564,7.99
05/28/2022 22:45,,14.727,215.8,6.56,0.325320513,5.987355769,7.97
05/28/2022 23:00,,14.641,216,6.55,0.252596154,6.009358974,7.96
05/28/2022 23:15,,14.571,215.45,6.54,0.354871795,6.021362179,7.95
05/28/2022 23:30,,14.495,215.9,6.54,0.312147436,6.043365385,7.94
05/28/2022 23:45,,14.442,216,6.54,0.509423077,6.04536859,7.94
05/29/2022 00:00,,14.3755,215.85,6.54,0.581698718,6.057371795,7.93
05/29/2022 00:15,,14.301,216.35,6.54,0.533974359,6.079375,7.92
05/29/2022 00:30,,14.201,216.35,6.55,0.70125,6.101378205,7.915
05/29/2022 00:45,,14.109,216.45,6.56,0.608525641,6.14338141,7.91
05/29/2022 01:00,,14.019,216.75,6.57,0.525801282,6.150384615,7.9
05/29/2022 01:15,,13.939,216.8,6.59,0.473076923,6.177387821,7.9
05/29/2022 01:30,,13.85,217.1,6.61,0.505352564,6.189391026,7.89
05/29/2022 01:45,,13.762,217.2,6.61,0.432628205,6.211394231,7.885
05/29/2022 02:00,,13.693,217.6,6.63,0.324903846,6.243397436,7.88
05/29/2022 02:15,,13.622,217.9,6.64,0.332179487,6.225400641,7.87
05/29/2022 02:30,,13.554,218,6.65,0.449455128,6.267403846,7.87
05/29/2022 02:45,,13.487,218.3,6.67,0.226730769,6.284407051,7.86
05/29/2022 03:00,,13.419,218.25,6.69,0.23900641,6.281410256,7.86
05/29/2022 03:15,,13.366,219.1,6.69,0.286282051,6.293413462,7.85
05/29/2022 03:30,,13.306,218.75,6.71,0.003557692,6.315416667,7.85
05/29/2022 03:45,,13.238,218.8,6.72,-0.084166667,6.317419872,7.85
05/29/2022 04:00,,13.162,219,6.73,-0.176891026,6.329423077,7.84
05/29/2022 04:15,,13.097,219.35,6.74,-0.234615385,6.341426282,7.84
05/29/2022 04:30,,13.031,219.9,6.76,-0.262339744,6.363429487,7.83
05/29/2022 04:45,,12.9555,220.1,6.76,-0.190064103,6.375432692,7.83
05/29/2022 05:00,,12.9,220.3,6.78,-0.117788462,6.387435897,7.83
05/29/2022 05:15,,12.845,220.05,6.8,-0.215512821,6.389439103,7.83
05/29/2022 05:30,,12.776,220.1,6.81,-0.248237179,6.401442308,7.83
05/29/2022 05:45,,12.723,220.2,6.84,-0.110961538,6.413445513,7.83
05/29/2022 06:00,,12.66,219.9,6.85,-0.168685897,6.425448718,7.83
05/29/2022 06:15,,12.589,220.15,6.89,-0.051410256,6.447451923,7.83
05/29/2022 06:30,,12.52,220.2,6.92,-0.079134615,6.444455128,7.83
05/29/2022 06:45,,12.4535,220.4,6.96,-0.111858974,6.461458333,7.83
05/29/2022 07:00,,12.381,220.4,7,-0.129583333,6.463461538,7.83
05/29/2022 07:15,,12.308,220.5,7.05,-0.107307692,6.485464744,7.84
05/29/2022 07:30,,12.249,220.8,7.09,-0.125032051,6.472467949,7.84
05/29/2022 07:45,,12.217,220.5,7.17,-0.16775641,6.479471154,7.85
05/29/2022 08:00,,12.231,220.7,7.25,-0.165480769,6.451474359,7.87
05/29/2022 08:15,,12.235,220.35,7.33,-0.258205128,6.433477564,7.88
05/29/2022 08:30,,12.253,220.6,7.43,-0.185929487,6.395480769,7.895
05/29/2022 08:45,,12.272,220.4,7.52,-0.168653846,6.357483974,7.91
05/29/2022 09:00,,12.288,220.5,7.605,-0.151378205,6.339487179,7.93
05/29/2022 09:15,,12.329,220.65,7.69,-0.254102564,6.281490385,7.95
05/29/2022 09:30,,12.408,220.45,7.77,-0.196826923,6.28349359,7.96
05/29/2022 09:45,,12.497,220.35,7.84,-0.009551282,6.235496795,7.98
05/29/2022 10:00,,12.619,219.75,7.92,-0.307275641,6.1875,8.01
05/29/2022 10:15,,12.7625,219.95,8,-0.015,6.119503205,8.03
05/29/2022 10:30,,12.968,219.9,8.07,-0.432724359,6.07150641,8.05
05/29/2022 10:45,,13.206,219.65,8.14,-0.385448718,6.008509615,8.075
05/29/2022 11:00,,13.469,219.3,8.2,-0.518173077,5.935512821,8.1
05/29/2022 11:15,,13.686,219.7,8.26,-0.575897436,5.897516026,8.12
05/29/2022 11:30,,13.9205,218.85,8.31,-0.473621795,5.819519231,8.14
05/29/2022 11:45,,14.173,218.8,8.36,-0.251346154,5.771522436,8.16
05/29/2022 12:00,,14.449,218.5,8.4,-0.129070513,5.713525641,8.18
05/29/2022 12:15,,14.667,218.65,8.44,0.043205128,5.655528846,8.21
05/29/2022 12:30,,14.876,218.35,8.47,-0.124519231,5.592532051,8.22
05/29/2022 12:45,,15.076,217.6,8.52,-0.16224359,5.559535256,8.24
05/29/2022 13:00,,15.2805,217.75,8.54,-0.229967949,5.531538462,8.26
05/29/2022 13:15,,15.431,217.25,8.58,-0.227692308,5.473541667,8.28
05/29/2022 13:30,,15.617,217.4,8.59,-0.410416667,5.445544872,8.3
05/29/2022 13:45,,15.7865,216.85,8.6,-0.243141026,5.447548077,8.31
05/29/2022 14:00,,15.959,216.5,8.61,-0.185865385,5.379551282,8.33
05/29/2022 14:15,,16.1325,216.5,8.6,0.446410256,5.351554487,8.34
05/29/2022 14:30,,16.297,215.4,8.59,-0.196314103,5.343557692,8.36
05/29/2022 14:45,,16.458,215.3,8.57,0.340961538,5.295560897,8.37
05/29/2022 15:00,,16.557,214.9,8.52,0.958237179,5.297564103,8.37
05/29/2022 15:15,,16.675,215.1,8.5,0.270512821,5.284567308,8.38
05/29/2022 15:30,,16.7905,214.9,8.44,0.202788462,5.291570513,8.38
05/29/2022 15:45,,16.851,214.4,8.4,0.370064103,5.283573718,8.39
05/29/2022 16:00,,16.923,213.9,8.36,-0.297660256,5.295576923,8.39
05/29/2022 16:15,,17.0095,214,8.33,-0.495384615,5.297580128,8.4
05/29/2022 16:30,,17.037,213.75,8.26,-0.473108974,5.324583333,8.4
05/29/2022 16:45,,17.011,213.7,8.2,-0.645833333,5.351586538,8.39
05/29/2022 17:00,,16.972,213.5,8.15,-0.688557692,5.333589744,8.39
05/29/2022 17:15,,16.982,213.6,8.11,-0.746282051,5.325592949,8.39
05/29/2022 17:30,,16.915,213.8,8.02,-0.77400641,5.387596154,8.38
05/29/2022 17:45,,16.8475,213.75,7.94,-0.651730769,5.389599359,8.37
05/29/2022 18:00,,16.785,214.15,7.88,-0.619455128,5.401602564,8.36
05/29/2022 18:15,,16.708,214.25,7.77,-0.607179487,5.423605769,8.345
05/29/2022 18:30,,16.579,214.3,7.67,-0.554903846,5.455608974,8.33
05/29/2022 18:45,,16.447,214.5,7.59,-0.572628205,5.477612179,8.31
05/29/2022 19:00,,16.284,214.5,7.515,-0.460352564,5.509615385,8.29
05/29/2022 19:15,,16.155,215.75,7.41,-0.498076923,5.53161859,8.27
05/29/2022 19:30,,15.982,216.2,7.28,-0.405801282,5.553621795,8.24
05/29/2022 19:45,,15.809,216.25,7.17,-0.383525641,5.565625,8.21
05/29/2022 20:00,,15.655,216.55,7.05,-0.46125,5.597628205,8.17
05/29/2022 20:15,,15.487,218.05,6.95,-0.483974359,5.61963141,8.14
05/29/2022 20:30,,15.351,218.2,6.85,-0.516698718,5.631634615,8.11
05/29/2022 20:45,,15.2165,218.15,6.77,-0.454423077,5.663637821,8.08
05/29/2022 21:00,,15.072,218.65,6.7,-0.312147436,5.685641026,8.06
05/29/2022 21:15,,14.98,218.95,6.65,-0.209871795,5.677644231,8.04
05/29/2022 21:30,,14.87,219.95,6.6,-0.212596154,5.709647436,8.02
05/29/2022 21:45,,14.769,219.55,6.57,-0.220320513,5.731650641,8
05/29/2022 22:00,,14.691,219.7,6.54,-0.323044872,5.753653846,7.98
05/29/2022 22:15,,14.618,219.5,6.51,-0.360769231,5.775657051,7.97
05/29/2022 22:30,,14.577,219.35,6.5,-0.39849359,5.792660256,7.96
05/29/2022 22:45,,14.478,219.95,6.48,-0.371217949,5.819663462,7.95
05/29/2022 23:00,,14.3625,219.55,6.48,-0.388942308,5.841666667,7.94
05/29/2022 23:15,,14.2765,220.65,6.48,-0.261666667,5.853669872,7.93
05/29/2022 23:30,,14.21,220.4,6.48,-0.359391026,5.875673077,7.92
